AMP_ID,A. baumannii ATCC 19606,E. coli ATCC 11775,E. coli AIC221,E. coli AIC222,K. pneumoniae ATCC 13883,P. aeruginosa PA01,P. aeruginosa PA14,S. aureus ATCC 12600,S. aureus (ATCC BAA-1556) - MRSA,vancomycin-resistant E. faecalis ATCC 700802,vancomycin-resistant E. faecium ATCC 700221
DKFCPLCN_40_41,396.73752,467.19385,459.22342,450.43903,464.279,442.4279,442.9482,444.8277,516.498,493.615,460.4518
OEKECGOG_72_5,423.13202,466.6535,462.82315,446.3781,486.56662,455.49243,461.78305,470.20798,503.20834,499.93637,461.08704
GCPFHCHN_760_3,374.12155,443.51126,433.305,442.76706,463.55988,442.59988,449.37527,437.85074,512.58734,475.83997,461.82486
OEEGLEHL_1_6,339.60553,488.76575,468.985,490.49805,504.30237,483.3186,475.6915,478.8767,503.8419,485.15906,462.0422
KKPGHLON_16_152,228.868,427.78696,293.06378,303.74213,438.77234,422.76398,454.6449,439.1697,506.1473,503.01492,462.62393
FAHBNHCL_213_13,312.07742,473.10904,436.2895,396.61774,434.79034,442.88977,448.63165,453.32327,500.06506,511.09137,462.68182
GNKANFNI_55_6,457.50864,494.1807,494.3088,495.90598,503.19348,479.7448,479.52844,484.00928,514.40485,513.9438,462.7871
PDMGNGAF_119_10,457.50864,494.1807,494.3088,495.90598,503.19348,479.7448,479.52844,484.00928,514.40485,513.9438,462.7871
APGDIBME_38_23,457.50864,494.1807,494.3088,495.90598,503.19348,479.7448,479.52844,484.00928,514.40485,513.9438,462.7871
EOJFHDCA_581_1,464.9661,507.71957,504.30728,498.85318,521.0571,518.1998,502.83466,514.6511,512.21106,517.86084,463.15338
PLALPCGD_57_10,442.18555,486.12128,482.72937,486.08066,470.26468,482.9773,477.043,484.79358,516.6233,499.22595,463.2109
ENCDCCNJ_179_1,454.94537,453.6756,492.69922,490.66617,506.58032,518.0567,507.66006,502.38754,493.4861,510.0113,463.60425
PHKBGOOM_156_4,314.93686,480.92285,459.8022,438.04227,474.78314,488.01938,462.89993,462.6312,496.57913,510.41953,463.71674
BCGFPKJE_39_1,411.20908,475.12524,470.66205,460.5435,484.30664,462.93353,465.52362,478.55417,493.25253,504.0681,464.64255
HHBKGBCH_127_1,411.20908,475.12524,470.66205,460.5435,484.30664,462.93353,465.52362,478.55417,493.25253,504.0681,464.64255
HHBKGBCH_17_1,411.20908,475.12524,470.66205,460.5435,484.30664,462.93353,465.52362,478.55417,493.25253,504.0681,464.64255
ODBLGFJF_22_26,413.03784,486.72803,451.05722,480.0543,512.69934,485.9949,471.89978,496.7386,502.5994,490.19012,465.1276
IMEAMOFF_65_38,273.92792,486.1607,469.52487,454.03397,472.71906,497.50424,495.07614,481.7885,479.8261,479.719,465.5149
JEICAJEH_13_24,273.92792,486.1607,469.52487,454.03397,472.71906,497.50424,495.07614,481.7885,479.8261,479.719,465.5149
BGLBHDLA_135_4,473.21402,489.26654,498.28616,457.18182,494.05542,498.03607,495.79242,510.2967,504.42822,496.39932,465.5734
ODHOBCAK_39_13,311.85986,458.94806,444.00916,457.93323,458.80756,461.855,455.29205,432.80933,518.1035,495.1012,465.63016
CDMHADHB_46_28,309.72824,465.99878,485.0545,465.79028,482.70734,474.51675,448.11658,427.18567,508.29065,486.9277,465.67627
CCGMBFFG_587_5,458.85675,506.22852,506.80847,493.29672,515.58276,503.4087,501.98615,518.5216,499.04794,497.99243,466.11627
MEICBBJD_113_16,456.28735,479.67935,468.09894,493.51266,487.21878,486.54218,460.44757,482.6042,510.37167,503.0395,466.3814
JCMCOKNO_124_5,495.0603,502.3874,507.722,513.998,508.02542,498.1398,504.00235,511.0425,514.04956,507.82468,466.69064
DOFEOPKJ_296_5,392.88297,448.2815,451.43622,496.58057,478.1167,497.27914,483.5239,490.92776,500.5464,486.98212,467.44315
FNFNEMEO_112_4,422.96033,490.79694,486.64966,492.4782,499.20944,486.13184,477.0676,479.43442,491.33878,468.6947,467.54227
FFEJCLNM_464_1,425.5233,504.379,496.8073,474.83112,500.53708,488.43384,490.28302,500.0801,514.97534,477.72308,467.59213
BIPNPGMJ_572_1,402.0362,488.03244,456.86996,459.68466,466.77545,468.5322,486.18744,479.80283,485.89,512.0379,467.60104
FNJEANDP_214_13,461.71677,504.8454,486.0062,485.83368,501.6707,494.09845,494.65024,477.01102,500.5806,508.82812,467.9538
DCMKIBAL_93_19,497.97656,496.5963,497.64874,507.83435,503.06546,496.70645,486.80435,496.50046,502.31113,504.05637,468.26062
GIIHCCLI_153_4,441.443,475.83542,468.51843,454.32916,476.36972,467.60794,468.06366,479.0463,494.15747,503.53137,468.3179
ICBCKKKK_56_29,400.96533,483.61707,478.0379,471.8757,497.83826,490.74835,488.4499,487.45477,488.12778,496.2077,468.54367
IAPKAHNK_153_3,481.72662,496.68204,492.13812,491.6654,508.2809,489.6134,493.14774,492.4753,505.2702,495.05402,468.6792
ANKKBANP_6_41,424.6091,483.1979,484.12518,464.60022,467.92792,473.94662,476.41745,473.89114,508.59842,507.45502,468.74078
CFBDOOPH_229_1,399.38724,467.3141,411.22125,459.98566,470.10056,472.44943,460.1678,442.71304,504.71954,491.828,468.79193
NDFDGGDH_1_4,407.10345,499.4145,475.54065,493.90405,504.0422,497.6941,503.84244,510.79718,508.28265,513.4131,469.2097
PCPMHHLM_66_4,495.76907,495.89008,516.15924,515.69507,490.28143,499.28067,479.4617,491.52808,510.54474,508.6075,469.4505
BFAFEAIL_315_5,445.1554,491.6251,479.86328,468.61627,495.96912,484.651,466.2808,487.69226,508.13828,497.8869,469.7812
CLDLOCKN_20_28,474.62762,503.0592,463.13306,495.92523,489.0965,499.16907,501.1112,502.45026,506.82843,503.6397,469.92377
EOJFHDCA_150_1,359.4382,458.53058,458.5503,480.02094,484.69196,474.98682,482.6281,475.09692,513.5048,475.19052,470.3822
EBBODCAE_461_4,480.26666,500.72382,469.70316,474.18988,471.25595,479.62344,484.68964,490.6404,484.7657,507.1402,470.89746
LLGBHINH_191_2,484.61768,479.37616,493.65573,494.61694,486.69623,498.25134,503.06,501.16052,511.885,518.1464,471.1212
ENFPJDJP_132_4,503.29114,502.39728,506.6176,491.94116,507.1906,500.63922,491.25543,503.78802,508.88147,485.70755,471.63644
ECGDAIFI_208_2,391.04074,510.5568,489.537,507.52142,474.5124,506.82382,512.93353,502.22775,506.29672,502.07434,472.97177
EDPJEEBL_121_5,453.36252,480.651,482.83514,474.23004,482.28055,484.5618,485.92786,481.41553,516.347,509.0435,473.5186
CNCNCCNP_127_6,494.46375,483.1742,502.03827,482.27277,496.10828,499.3573,500.76224,491.0226,502.86893,503.34848,474.0137
AALDIBPL_142_27,446.57938,465.92807,446.2569,468.3703,483.08798,468.01355,434.35504,484.09637,500.26898,491.5148,474.6496
BCGFPKJE_44_7,446.63315,500.90695,410.12158,469.51974,479.78482,480.50104,473.62057,454.35565,501.23038,503.0916,475.1972
HHBKGBCH_86_58,446.63315,500.90695,410.12158,469.51974,479.78482,480.50104,473.62057,454.35565,501.23038,503.0916,475.1972
BNINIGFF_138_10,450.5513,465.37766,457.94864,465.13474,470.50153,474.81287,464.1018,475.32336,529.05676,514.16626,475.57672
PCPMHHLM_252_1,410.22308,455.4358,446.64432,440.93488,472.43457,467.24158,459.86102,466.86642,484.28058,481.36047,475.58234
HLLDGPEO_119_11,418.48898,460.0064,448.54312,451.2977,480.4743,463.27042,449.17593,472.5575,509.32388,518.2679,475.66275
CMHNOBHP_226_1,443.92606,493.7581,463.3768,483.3884,487.5661,504.45157,511.4543,508.22324,512.4223,526.34143,475.8853
PLADLNHJ_235_4,381.22006,476.77118,488.04584,470.00644,496.6997,477.1488,495.57382,497.75653,511.55347,510.7175,476.0183
LOGKCIHJ_188_1,394.91025,470.80276,467.73846,441.2539,485.03094,467.82898,472.96097,472.4483,511.39273,503.29156,476.55972
CICNOPNC_228_1,501.46902,499.3153,483.47147,502.96082,512.9868,508.12872,498.60284,504.2256,502.41467,496.74313,476.64706
LPFNNGLO_87_2,327.9815,451.8228,423.03983,414.47696,451.4758,448.06747,459.74277,458.37027,507.4358,481.62506,476.73788
IGJLCKIK_8_44,461.4204,493.49274,501.92212,493.3576,498.68005,508.82812,508.3653,509.20145,503.98178,511.94153,477.19955
NBGFJMAC_104_20,465.1965,492.15887,470.35034,474.1067,482.31772,484.9396,490.72064,486.278,497.56778,503.1887,477.42398
IFPDOPNG_22_50,418.90866,501.48804,485.93945,495.30936,492.78717,502.0896,491.29065,476.96,509.65384,501.65384,478.71875
AMOJAIOH_3_1,410.817,483.88287,434.49554,469.06186,512.5664,501.251,508.1313,495.35132,509.71967,509.49518,479.2391
EFPKCKDP_51_14,498.55255,499.7756,500.51782,491.6301,497.91888,504.11435,500.29218,508.55508,515.2957,515.06995,479.27185
DKEELOGD_82_18,498.55255,499.7756,500.51782,491.6301,497.91888,504.11435,500.29218,508.55508,515.2957,515.06995,479.27185
LPFNNGLO_48_1,424.47418,491.48477,492.02853,485.83075,502.59735,496.41144,497.57013,501.76675,507.01654,505.06696,479.73114
AOJKHCPH_36_18,439.89294,497.42493,491.53577,488.22937,502.75134,487.16022,482.22952,489.1834,508.5979,498.28387,479.87317
CFHKIPKK_145_29,381.33987,451.56607,432.17273,465.89844,473.93878,463.23767,449.17368,460.0816,509.86206,512.84814,480.27036
LEKKIAAH_64_1,459.13126,490.7858,480.76102,485.41202,500.042,492.68414,476.6664,477.73636,507.2644,508.61148,481.84668
OPOFEMDE_91_7,428.53403,512.909,458.92233,498.13403,521.5452,486.0654,447.57117,495.51794,502.42697,483.97748,482.16437
OIHBEECM_91_1,499.9309,484.24603,471.29977,471.08167,502.41623,480.09064,478.32968,478.55066,510.06717,507.88806,482.305
KDPMIDBH_128_6,440.18457,508.8515,497.47736,508.44128,517.36145,495.25317,492.1274,505.408,496.31622,500.40805,482.75662
CGIEBIGP_143_5,465.27667,500.4953,457.1099,487.9513,502.0924,499.68103,483.0237,496.87225,498.12744,518.0589,483.90485
AMFJPKLD_20_3,492.4956,493.9869,500.2391,498.7204,496.96368,493.81375,495.32837,500.2847,504.14075,507.9452,484.40573
KLKHCHJP_39_1,414.37207,486.89856,436.22107,478.09857,502.36298,473.59033,444.51038,481.67914,508.30383,484.54684,484.44922
BDOMIJBA_208_1,363.78122,486.58185,483.91263,468.48148,497.83774,480.639,471.07635,491.53918,503.47974,478.05347,484.55487
MIFALGFJ_3_15,443.99734,493.75714,479.4706,512.741,499.0719,494.58246,500.168,500.7828,515.3486,524.5175,485.02502
LKAFJBHK_49_2,464.90994,494.26147,494.1411,458.22552,492.41046,485.13293,483.9218,497.95233,508.89725,510.62778,486.9323
EGDGCNOE_1_2,465.94977,496.75507,492.78165,475.3432,489.83435,478.02258,496.0647,501.03052,502.3993,503.8237,487.25076
FLBMGKCD_50_47,483.96066,504.11884,485.8337,489.9884,517.1901,501.705,498.9364,507.0878,500.80603,511.57443,487.91397
OONBPIIP_27_9,386.68994,489.98068,501.31696,492.18994,501.2606,490.49158,472.9518,477.4563,474.26926,522.0408,489.71695
BMKALGPG_115_5,518.81824,512.9839,501.10132,509.51428,506.38593,504.39148,496.5649,495.6205,503.55222,511.7804,489.7422
NPLDDKJN_745_5,460.6325,501.51202,500.18747,507.90088,511.13782,499.48395,502.64633,502.15436,508.54425,509.85278,489.88037
EAOJADEF_86_2,455.61923,497.22556,493.26083,482.68304,502.4931,490.16058,486.9815,494.38437,501.46695,504.45572,490.4421
MJHGFBCG_97_1,467.1963,510.69806,518.2102,518.2364,512.3568,506.7789,518.2256,506.262,514.23175,510.63672,490.832
HECOAHAK_47_34,484.40906,483.89395,484.91895,490.84705,489.93137,483.40967,480.4156,482.5505,501.87158,503.26163,490.973
OKGIDNFP_33_16,358.25757,488.53497,428.29764,508.55682,505.9754,507.26428,511.5111,494.04535,496.70953,400.9007,492.2758
GLJOBBPH_120_8,480.76917,493.54352,514.2232,523.8005,507.81088,508.10754,499.18732,516.7207,512.80383,515.03577,493.06543
APPKEMID_4_16,489.9332,472.22128,478.71185,495.5862,502.94244,494.19955,498.9464,500.44962,506.21045,519.6911,494.14462
JDJMJEBK_160_1,497.7093,500.1397,510.1156,505.99655,509.61194,501.7561,507.73404,505.8579,508.75378,480.8966,494.73535
IAKFMJEM_316_3,495.17072,490.08414,504.4732,499.01785,499.99042,511.69864,510.32355,508.61664,515.67786,507.5953,494.7755
CIJEKMCO_620_11,495.2721,498.28445,497.90042,495.19818,495.8658,494.65265,504.5114,494.63596,511.22604,514.1323,494.95132
FHCMHAMK_120_4,443.75684,493.82263,484.5408,486.23163,508.0429,507.00052,493.93005,505.24353,510.2782,502.84973,499.3072
OHFHPIDA_32_3,443.75684,493.82263,484.5408,486.23163,508.0429,507.00052,493.93005,505.24353,510.2782,502.84973,499.3072
CGIEBIGP_9_2,470.81046,487.56808,475.10776,480.66727,498.0981,483.54346,487.14737,491.5031,513.75836,440.566,499.61807
HKJMHKLB_37_26,489.04404,484.48145,495.6434,479.8642,497.82828,485.59753,476.74,491.1645,505.68793,509.6083,500.58405
CIJEKMCO_182_5,513.2972,510.22586,507.00684,514.8823,508.17206,510.06256,512.91565,511.79486,509.3019,493.48563,500.59186
NFNJAJMK_113_1,412.5166,497.18777,473.69778,467.66882,492.36005,481.94128,466.05377,496.063,499.84122,479.6885,501.172
LHGKDENN_246_1,360.8924,497.1359,491.22702,482.3495,496.675,487.9498,481.89584,487.35828,513.3693,513.61774,501.18542
GEAAAAEN_96_60,500.42,510.53537,509.40103,508.19867,511.34158,507.30365,509.09756,511.17017,500.78323,506.7012,501.32877
BFEMGKGJ_148_4,493.85333,489.42914,501.85132,491.60513,495.60696,492.17218,499.1094,490.59738,510.53943,507.94226,501.6442
CFOIEDKB_72_14,490.35767,506.63507,504.0738,503.52185,483.38397,497.61887,503.9101,496.60745,510.91968,507.52014,502.2262
FHGAEOEJ_19_55,495.1008,507.29617,520.14124,509.81927,505.4264,502.77063,504.76276,509.90106,512.87976,506.21643,502.35272
NCJJNLBN_15_8,441.36417,506.5516,494.1965,496.88556,496.40753,495.1982,497.26614,501.29346,515.2643,510.66577,503.14536
PDMGNGAF_43_4,441.36417,506.5516,494.1965,496.88556,496.40753,495.1982,497.26614,501.29346,515.2643,510.66577,503.14536
APGDIBME_35_8,441.36417,506.5516,494.1965,496.88556,496.40753,495.1982,497.26614,501.29346,515.2643,510.66577,503.14536
FHBODMBI_109_10,437.5244,498.32935,508.22318,509.11975,501.30896,509.4386,506.14313,511.99216,511.75317,499.63892,503.44864
BKMJBOJD_137_19,512.0689,508.92285,509.32736,509.7128,507.21558,505.1725,497.2115,505.96744,509.34735,498.27048,504.12463
NNENBOCK_43_57,440.5579,503.0617,494.48004,503.03366,499.87286,498.5824,488.15912,508.36896,498.24728,499.77307,505.11646
EBIDJMJL_171_2,440.5579,503.0617,494.48004,503.03366,499.87286,498.5824,488.15912,508.36896,498.24728,499.77307,505.11646
NCCOEKMA_11_34,499.6909,488.51114,512.4796,506.2735,505.78107,507.5426,510.94467,502.13663,505.2593,477.4154,505.60657
APPKEMID_19_35,499.11517,501.8611,484.64154,495.36676,503.02817,504.4384,502.32483,491.6136,507.57764,512.6047,505.96967
BHJOCGJN_104_4,510.18546,511.44818,510.24216,507.81485,509.34796,512.28033,506.62604,514.9617,511.51813,512.2678,506.09552
GKAAFCEO_7_17,465.05276,504.36337,519.46484,512.0789,503.33734,509.04892,510.0382,514.02264,511.01395,492.37735,508.16107
LDFDGFAA_245_3,395.85074,499.68613,487.8907,476.9133,481.33795,499.53232,501.0885,498.22937,514.5531,511.2763,508.19983
HJEFFHPK_247_4,509.82205,513.8628,506.4541,515.67236,524.022,513.5432,510.30234,514.5967,501.0859,509.79828,510.5662
DPMDJPGG_785_1,482.75232,502.10284,502.6561,504.2096,509.19345,506.0382,510.44443,502.46713,513.82465,509.97427,511.9376
EKAMJCNM_177_2,451.9682,496.43982,495.1276,492.25702,513.3974,500.7868,502.79868,498.09726,511.3988,530.5861,514.0347
